,IE00B3QDMK77,LU3270886024,LU1861128574,LU0348740696,LU2208987508,LU2208987680,LU2208987763,ES0108192008,ES0108203003,ES0108232002,ES0108240005,ES0108193006,ES0108373004,LU0920839346,LU1254136416,LU0414045822,LU1548497699,LU0158827518,LU0256840447,LU1363153823,LU1205638155,LU1143164405,LU1070113664,LU0348826909,LU1400637036,LU1387904524,LU0933100983,LU1019963369,LU1282651980,IE00BDT57Y96,IE00B5B5L056,IE00B1Z6D669,LU2720182869,LU1890834598,LU2286300988,LU2364421367,LU2387748960,LU2399975627,ES0108283005,LU2958546181,LU0348784041,LU2637966677,LU3034474745,LU3034474828,LU3034475049,LU3034475122,LU1462192417,LU1462192250,LU1228143191,LU0739342060,LU0920839429,LU1602091867,LU0348753244,DE000A2DU1Y2,LU1462192680,LU0158828326,LU1459823677,LU1459823750,LU0414046390,LU0256840793,LU2089280825,LU2089281393,LU2514904908,LU2514905038,LU2514905111,LU2829845630
2025-11-10,14.789999961853027,,149.55999755859375,98.91999816894533,117.37,133.21,108.83,22.606840133666992,10.092000007629396,17.84705924987793,13.358209609985352,10.775489807128906,11.60338020324707,211.2100067138672,114.2699966430664,379.25,313.62,156.74000549316406,262.74,120.5199966430664,99.83999633789062,253.00999450683597,173.61,81.87000274658203,254.0500030517578,113.06999969482422,341.9100036621094,222.52999877929688,192.33999633789065,11.029999732971191,11.96,15.75,106.87000274658205,172.99000549316406,141.7100067138672,97.54000091552734,108.72000122070312,98.1500015258789,101.28125,100.47000122070312,454.23,110.83000183105467,104.29638671875,105.23361206054688,108.40762329101562,111.56183624267578,157.52000427246094,112.88999938964844,257.69000244140625,194.67,192.3000030517578,293.70001220703125,234.8999938964844,101.77999877929688,208.5800018310547,28.0703,95.56999969482422,113.4499969482422,334.84,231.72999572753903,146.47999572753906,149.3000030517578,112.58000183105467,113.19000244140624,114.4000015258789,108.43000030517578
2025-11-11,14.81999969482422,,,99.13999938964844,118.4,134.92,109.49,22.88421058654785,10.09255027770996,17.929840087890625,13.38936996459961,10.775219917297363,11.619950294494627,211.41000366210935,114.5,381.67,,157.6199951171875,262.68,,99.88999938964844,252.8600006103516,,81.62999725341797,,,,223.8699951171875,,11.050000190734863,11.98,15.78,,,,,,,101.2851333618164,,452.48,,,,,,,,,,192.47999572753903,,234.75999450683597,101.98999786376952,,28.227,95.61000061035156,,336.97,231.67999267578125,,150.1999969482422,,,,
2025-11-12,14.8100004196167,,149.5800018310547,99.58999633789062,118.53,135.15,109.56,23.14320945739746,10.09319019317627,18.031719207763672,13.436849594116213,10.776180267333984,11.642080307006836,213.6999969482422,114.86000061035156,387.3,315.49,158.75999450683594,265.91,120.77999877929688,99.9000015258789,255.27999877929688,174.07,81.62999725341797,256.6000061035156,114.22000122070312,344.8599853515625,226.02999877929688,194.1000061035156,11.039999961853027,11.97,15.78,106.9000015258789,171.99000549316406,142.77999877929688,97.95999908447266,109.62000274658205,98.70999908447266,101.2883529663086,102.33000183105467,456.11,110.86000061035156,104.97093200683594,105.95642852783205,109.50325012207033,113.10150146484376,159.1199951171875,113.62000274658205,259.9100036621094,195.18,194.57000732421875,295.44000244140625,237.0,102.3000030517578,211.4600067138672,28.4303,95.62000274658205,113.6999969482422,341.93,234.5200042724609,147.82000732421875,151.64999389648438,112.9000015258789,113.68000030517578,115.0500030517578,109.18000030517578
2025-11-13,14.779999732971191,,150.14999389648438,99.01000213623048,119.44,136.5,110.2,23.087060928344727,10.093910217285156,17.868099212646484,13.37246036529541,10.774629592895508,11.607489585876465,213.42999267578125,115.01000213623048,387.28,315.09,158.72999572753906,266.84,120.83999633789062,100.01000213623048,257.29998779296875,172.98,82.54000091552734,256.29998779296875,114.33999633789062,345.5899963378906,226.57000732421875,194.1300048828125,11.029999732971191,11.96,15.74,106.91000366210938,171.7100067138672,139.88999938964844,98.02999877929688,109.19000244140624,98.7699966430664,101.29225158691406,101.31999969482422,459.39,110.86000061035156,105.3082046508789,106.35248565673828,110.00662994384766,113.66047668457033,159.85000610351562,113.98999786376952,260.4700012207031,193.93,194.32000732421875,295.07000732421875,238.8699951171875,102.44000244140624,212.50999450683597,28.425,95.7300033569336,113.75,341.91,235.3300018310547,147.83999633789062,152.00999450683594,112.98999786376952,113.76000213623048,115.12000274658205,109.58000183105467
2025-11-14,14.739999771118164,,146.77000427246094,98.81999969482422,119.45,136.44,110.26,22.785070419311523,10.093299865722656,17.78230094909668,13.32798957824707,10.77418041229248,11.588780403137209,207.1300048828125,114.06999969482422,382.61,304.6,156.07000732421875,259.86,120.5500030517578,99.73999786376952,255.7100067138672,171.18,80.62000274658203,252.1699981689453,112.41999816894533,339.79998779296875,222.50999450683597,190.55999755859372,11.010000228881836,11.95,15.72,106.79000091552734,170.2100067138672,135.77999877929688,96.97000122070312,107.12000274658205,97.41000366210938,101.2995376586914,98.56999969482422,449.17,110.79000091552734,104.47493743896484,105.41183471679688,108.6050262451172,111.74816131591795,157.80999755859375,113.08000183105467,256.1099853515625,191.91,188.5800018310547,285.239990234375,237.3800048828125,101.5999984741211,208.92999267578125,27.9479,95.47000122070312,113.47000122070312,337.78,229.16000366210935,145.1199951171875,149.27999877929688,112.12000274658205,112.5199966430664,113.52999877929688,108.61000061035156
2025-11-17,14.729999542236328,,146.9499969482422,99.5199966430664,117.81,133.92,109.08,22.55821990966797,10.093779563903809,17.713279724121094,13.299690246582031,10.775030136108398,11.57470989227295,207.7100067138672,114.0999984741211,381.14,305.68,156.22000122070312,259.39,120.44000244140624,99.77999877929688,254.97000122070312,171.26,80.18000030517578,252.4499969482422,112.54000091552734,339.6000061035156,222.2899932861328,191.02999877929688,11.010000228881836,11.94,15.72,106.77999877929688,169.50999450683594,136.1699981689453,97.08000183105467,107.12999725341795,97.5500030517578,101.3043975830078,99.18000030517578,452.33,110.8000030517578,104.16515350341795,105.03960418701172,108.2196273803711,111.34654998779295,157.25999450683594,112.75,255.9499969482422,191.99,189.1000061035156,286.2300109863281,236.67999267578125,101.61000061035156,208.19000244140625,27.9736,95.5,113.36000061035156,336.46,228.72999572753903,145.47000122070312,149.1199951171875,112.1999969482422,112.6500015258789,113.6999969482422,108.2300033569336
2025-11-18,14.739999771118164,,144.25,99.18000030517578,117.97,134.16,109.2,22.11799049377441,10.094109535217283,17.521549224853516,13.224679946899414,10.776880264282228,11.536569595336914,204.3699951171875,113.66000366210938,376.48,302.86,154.63999938964844,254.97,120.3000030517578,99.8000030517578,247.8600006103516,169.69,79.12000274658203,249.83999633789065,111.30999755859376,336.9800109863281,219.6199951171875,187.63999938964844,11.010000228881836,11.94,15.71,106.7699966430664,167.1199951171875,133.7899932861328,96.47000122070312,105.97000122070312,96.72000122070312,101.3075714111328,96.08000183105467,441.14,110.79000091552734,103.66818237304688,104.45396423339844,107.28874969482422,109.90766143798828,155.88999938964844,112.20999908447266,253.9600067138672,190.23,186.0500030517578,283.5799865722656,230.05999755859372,101.22000122070312,205.5,27.6903,95.5199966430664,113.23999786376952,332.34,224.8300018310547,142.88999938964844,147.3300018310547,111.77999877929688,111.94000244140624,112.72000122070312,107.62999725341795
2025-11-19,14.739999771118164,,144.2899932861328,99.45999908447266,116.32,131.54,108.11,22.220149993896484,10.094539642333984,17.55681037902832,13.246259689331056,10.77791976928711,11.54539966583252,203.1000061035156,113.4499969482422,375.32,299.25,153.47000122070312,253.87,120.18000030517578,99.77999877929688,246.63999938964844,170.65,79.12000274658203,248.5800018310547,110.6999969482422,334.4200134277344,218.30999755859372,187.5200042724609,11.010000228881836,11.94,15.71,106.7699966430664,166.89999389648438,132.69000244140625,96.0999984741211,105.08999633789062,96.2300033569336,101.31067657470705,97.62000274658205,437.55,110.8000030517578,103.5886688232422,104.31497955322266,107.03128051757812,109.5331573486328,155.52000427246094,112.12000274658205,252.00999450683597,191.31,184.88999938964844,280.19000244140625,228.9199981689453,101.0199966430664,204.8000030517578,27.4795,95.48999786376952,113.12999725341795,331.3,223.8500061035156,142.7899932861328,146.4499969482422,111.5,111.51000213623048,112.1500015258789,107.4800033569336
2025-11-20,14.75,,146.0800018310547,99.7699966430664,116.51,131.91,108.22,22.350629806518555,10.094840049743652,17.645780563354492,13.278579711914062,10.778650283813477,11.563770294189451,205.32000732421875,113.68000030517578,376.33,307.06,155.61000061035156,255.63,120.2699966430664,99.75,249.8600006103516,172.05,78.95999908447266,251.8699951171875,112.13999938964844,338.8699951171875,219.6300048828125,189.63999938964844,11.010000228881836,11.94,15.72,106.8000030517578,169.25,134.41000366210938,96.9499969482422,106.79000091552734,97.38999938964844,101.3133773803711,99.8000030517578,442.25,110.83000183105467,103.77751922607422,104.55322265625,107.62545776367188,110.52854919433594,156.38999938964844,112.31999969482422,255.3600006103516,192.86,186.91000366210935,287.489990234375,231.8800048828125,101.20999908447266,206.6499938964844,27.8619,95.47000122070312,113.20999908447266,332.19,225.41000366210935,144.39999389648438,147.3300018310547,112.0999984741211,112.5,113.51000213623048,107.7300033569336
2025-11-21,14.779999732971191,,143.25,98.45999908447266,117.5,133.53,108.83,22.09617042541504,10.096220016479492,17.52263069152832,13.231399536132812,,11.539569854736328,200.97999572753903,113.33999633789062,374.52,296.21,153.0500030517578,251.45,120.2300033569336,99.8499984741211,248.1000061035156,169.09,76.54000091552734,246.25999450683597,109.75,331.54998779296875,216.8500061035156,184.3000030517578,11.029999732971191,11.95,15.73,106.80999755859376,167.72000122070312,128.88999938964844,95.8000030517578,104.4499969482422,95.77999877929688,101.31935119628906,96.23999786376952,428.75,110.83000183105467,103.30042266845705,103.90801239013672,106.3281707763672,108.46876525878906,154.5,111.80999755859376,249.8500061035156,189.55,182.9499969482422,277.3299865722656,230.2400054931641,100.91999816894533,202.8000030517578,27.4036,95.55999755859376,113.16999816894533,330.59,221.72000122070312,140.3300018310547,145.47000122070312,111.33000183105467,111.16000366210938,111.62999725341795,107.05999755859376
2025-11-24,14.789999961853027,,146.1300048828125,98.1500015258789,115.7,130.56,107.72,22.28907012939453,10.097829818725586,17.678470611572266,13.292880058288574,10.779500007629396,11.57056999206543,203.4900054931641,113.72000122070312,378.91,296.49,154.66000366210938,254.52,120.1500015258789,99.86000061035156,,170.46,77.69999694824219,248.7700042724609,110.58999633789062,334.3099975585937,218.72000122070312,184.88999938964844,11.039999961853027,11.96,15.77,106.83000183105467,170.77999877929688,128.22999572753906,96.37999725341795,105.73999786376952,96.58000183105467,101.32701873779295,98.04000091552734,433.3,110.8499984741211,103.68805694580078,104.31497955322266,107.05107879638672,109.5232925415039,155.5500030517578,112.2300033569336,251.92999267578125,191.07,185.22000122070312,277.5799865722656,,101.26000213623048,204.77999877929688,27.6895,95.56999969482422,113.08999633789062,334.44,224.41000366210935,140.77000427246094,146.72000122070312,111.73999786376952,111.83000183105467,112.5500030517578,107.48999786376952
2025-11-25,14.81999969482422,,147.97000122070312,97.91000366210938,116.61,132.1,108.29,22.523969650268555,10.098440170288086,17.7412109375,13.320890426635742,10.78052043914795,11.584580421447754,203.1000061035156,113.68000030517578,378.23,306.55,155.86000061035156,254.64,120.37000274658205,99.8499984741211,250.4199981689453,171.27,78.95999908447266,251.42999267578125,112.0,340.17999267578125,218.97000122070312,186.8300018310547,11.050000190734863,11.98,15.79,106.8499984741211,170.22999572753906,131.05999755859375,97.0999984741211,106.4000015258789,97.56999969482422,101.33049011230467,99.1500015258789,437.94,110.86000061035156,104.13533020019533,104.8609390258789,107.99186706542967,110.77494049072266,156.9199981689453,112.72000122070312,256.3500061035156,191.97,184.8600006103516,286.989990234375,232.3699951171875,101.22000122070312,207.1100006103516,27.9043,95.55999755859376,113.3000030517578,333.83,224.50999450683597,142.25,146.8800048828125,112.23999786376952,112.66000366210938,113.70999908447266,108.0500030517578
2025-11-26,14.81999969482422,,150.32000732421875,98.5999984741211,117.18,133.09,108.62,22.79627990722656,10.098959922790527,17.901809692382812,13.384969711303713,10.781240463256836,11.616060256958008,205.6699981689453,114.18000030517578,382.17,307.81,157.32000732421875,258.18,120.4000015258789,99.94000244140624,253.7100067138672,172.69,79.22000122070312,253.6100006103516,112.83999633789062,343.5599975585937,221.38999938964844,188.0500030517578,11.0600004196167,11.97,15.81,106.87999725341795,173.5399932861328,132.38999938964844,97.55999755859376,107.2300033569336,98.18000030517578,101.33367919921876,100.69000244140624,441.6,110.87999725341795,104.65219116210938,105.43665313720705,108.8336181640625,111.96744537353516,158.14999389648438,113.2699966430664,258.8999938964844,193.56,187.1999969482422,288.1700134277344,235.4199981689453,101.68000030517578,209.33999633789065,28.1645,95.63999938964844,113.31999969482422,337.31,227.6199951171875,143.1699981689453,148.5,112.58999633789062,113.1999969482422,114.41999816894533,108.63999938964844
2025-11-27,14.829999923706056,,,98.3000030517578,118.14,134.61,109.29,22.823610305786133,10.099200248718262,17.89109992980957,13.379549980163574,10.781550407409668,11.614310264587402,207.6999969482422,114.41999816894533,383.48,,157.72999572753906,260.73,,99.94000244140624,255.0200042724609,,78.94000244140625,,,,222.97999572753903,,,,,106.91999816894533,,,,,,101.33744049072266,,444.31,110.91000366210938,,,,,,,,,189.0399932861328,,236.63999938964844,101.87999725341795,,28.2373,95.63999938964844,,338.46,229.8699951171875,,149.57000732421875,,,,
2025-11-28,14.81999969482422,,151.8699951171875,98.25,118.41,135.1,109.44,22.85581970214844,10.099459648132324,17.956340789794922,13.408280372619627,10.781780242919922,11.628029823303224,207.97000122070312,114.48999786376952,383.84,311.6,157.85000610351562,261.08,120.66999816894533,99.94000244140624,255.77999877929688,173.59,79.11000061035156,255.4900054931641,113.56999969482422,345.9800109863281,223.47000122070312,187.9900054931641,11.0600004196167,11.98,15.82,106.9499969482422,174.16000366210938,131.4499969482422,98.0,107.55999755859376,98.77999877929688,101.34494018554688,101.3499984741211,449.66,110.94000244140624,105.03982543945312,105.91311645507812,109.61595153808594,113.08110809326172,159.2899932861328,113.69000244140624,260.70001220703125,194.56,189.2899932861328,291.7099914550781,237.3300018310547,101.94000244140624,211.4199981689453,28.2594,95.63999938964844,113.58000183105467,338.77,230.1699981689453,143.1300048828125,149.88999938964844,112.91000366210938,113.70999908447266,115.12000274658205,109.12999725341795
2025-12-01,14.789999961853027,,151.27999877929688,97.72000122070312,118.71,135.55,109.65,22.87428092956543,10.09945011138916,17.902759552001953,13.385370254516602,10.780630111694336,11.61454963684082,207.7899932861328,114.37000274658205,382.85,312.76,157.69000244140625,261.6,120.7300033569336,99.8499984741211,252.44000244140625,173.36,79.66000366210938,255.02999877929688,113.4800033569336,347.3099975585937,223.1699981689453,187.6000061035156,11.050000190734863,11.97,15.78,106.94000244140624,173.00999450683594,132.52999877929688,97.87000274658205,107.3000030517578,98.63999938964844,101.34993743896484,100.4000015258789,446.99,110.93000030517578,105.0596923828125,105.95281982421876,109.73478698730467,113.20923614501952,159.4499969482422,113.70999908447266,261.69000244140625,194.3,189.1100006103516,292.7699890136719,234.22000122070312,101.83999633789062,211.6499938964844,28.2278,95.5500030517578,113.63999938964844,337.87,230.6199951171875,142.8300018310547,149.67999267578125,112.7699966430664,113.55999755859376,114.9499969482422,109.16999816894533
